scheme,programme_key,event_year,severe,cyclone_exposed,high_wq,high_relative_wq,cots_pressure,observations,mean_wq_gain_vs_core,mean_cyclone_gain_vs_core,mean_rrn_gain_vs_core,mean_weather_rrn_gain_vs_weather,mean_relative_wq_gain,mean_cots_gain,mean_full_gain_vs_weather
reef_blocked_2024,manta,2024,TRUE,TRUE,FALSE,FALSE,TRUE,5,0.0038145882370335706,0.009831303310259148,0.0072144423462900354,0.002550123063504342,0.0023521386025307997,-8.533309897096483e-4,0.004048930676325493
reef_blocked_2024,manta,2024,TRUE,TRUE,FALSE,TRUE,TRUE,3,-0.006263092806550209,0.002388922904291088,-0.002892834469845812,-0.011159390206967287,0.0015523958134210324,-0.0015549071770751867,-0.01116190157062144
reef_blocked_2024,mmp,2024,FALSE,FALSE,FALSE,FALSE,TRUE,6,-0.005454072549733546,-0.012211358279444978,0.00238083462645853,-0.0010469500252373244,0.0030561077445422054,-0.002068234032435359,-5.9076313130478207e-5
reef_blocked_2024,mmp,2024,FALSE,FALSE,TRUE,FALSE,TRUE,11,-0.018565090649361377,-0.003761762341834393,3.9206764304334683e-4,-0.003056791060247784,0.011657439123387792,0.012111510265766979,0.020712158328906986
reef_blocked_2024,mmp,2024,FALSE,FALSE,TRUE,FALSE,NA,5,-0.020883841551596158,-0.0032258052662462685,-0.03979467396948228,-0.027361590138334446,-0.005647873502161961,0.021825990959708087,-0.01118347268078832
reef_blocked_2024,mmp,2024,FALSE,FALSE,TRUE,TRUE,TRUE,3,-0.013875683207783167,-0.002163155379740415,-0.010755485399290223,-0.009346450788997629,0.013100815594869655,-0.0011444918365653932,0.002609872969306634
reef_blocked_2024,mmp,2024,FALSE,TRUE,FALSE,FALSE,TRUE,2,0.006370694347837305,-0.0038331154708877765,0.004760047380515445,-6.467891313896947e-4,6.208639301488001e-5,-0.003805920256965275,-0.00439062299534009
reef_blocked_2024,mmp,2024,FALSE,TRUE,TRUE,FALSE,TRUE,2,-0.011278429870597816,0.0037874341422492095,-0.01224782305453944,-2.863000267770005e-4,1.1893549316990045e-4,0.0013569062192132844,0.0011895416856061844
reef_blocked_2024,mmp,2024,TRUE,FALSE,FALSE,FALSE,TRUE,2,-0.01992387844161629,-0.009249339663214354,-0.024451212673517866,-0.01448642705134956,0.009879352148566722,0.012113572307164963,0.007506497404382126
reef_blocked_2024,mmp,2024,TRUE,FALSE,TRUE,FALSE,FALSE,4,-0.002813636503600725,0.016357525221967532,-0.004009127119848965,0.0036575463327819663,-0.02557626109250316,-0.002479460324693837,-0.02439817508441503
reef_blocked_2024,mmp,2024,TRUE,FALSE,TRUE,FALSE,TRUE,3,0.020942563046423297,0.005560252133724362,0.01749938501404305,0.001078899441214846,-0.008524537842906493,-0.006702640204308043,-0.01414827860599969
reef_blocked_2024,mmp,2024,TRUE,FALSE,TRUE,FALSE,NA,11,0.00874438472412317,-0.0034269206534267463,0.006573587564109238,0.009099423891780646,-0.016114745404329986,-0.0038379997715934948,-0.010853321284142832
reef_blocked_2024,mmp,2024,TRUE,FALSE,TRUE,TRUE,TRUE,5,-1.6215083291767524e-4,-9.969972378758401e-5,-7.340942044477005e-4,0.01614788763519721,-0.012776939772901941,-0.0018494631397961135,0.001521484722499157
