Method,ReefName,Reef_Name,ReefID,SECTOR,Region,reef_zone,depth,report_year,DHWYear,Date,Prev.HC,mean,Change,Abs.Change,Rel.Change,Mort.prop,MaxDHW.mean,DISTURBANCE_TYPE,storm_name,description,Pre_Cover_Pct,Post_Cover_Pct,Net_Change_Pct,Growth_Adj_Loss_Pct,Mortality_Pct,MaxDHW
Manta Tow (LTMP),Turner Reef (21-562),TURNER CAY,21-562,SW,Southern,_,9,1999,1998,1998-12-08,0.40791053933765054,0.4017791847888011,-0.006131354548849444,0.014455416717897861,0.03722516597350919,0,1.56,NA,NA,NA,40.8,40.2,-0.6,1.4,0,1.56
Benthic Photo (LTMP),North Direction Reef (14-143),NORTH DIRECTION ISLAND,14-143,CL,Northern,_,9,2024,2023,2023-11-17,0.11703656144075306,0.17564623667562165,0.0586096752348686,0.032393097874998736,0.2245573173958476,0,1.505,NA,NA,NA,11.7,17.6,5.9,3.2,0,1.5
Manta Tow (LTMP),MacGillivray Reef (14-114),MACGILLIVRAY REEF,14-114,CL,Northern,_,9,2024,2023,2023-11-19,0.3623742006231888,0.4652605846420815,0.10288638401889266,0.0928141023315267,0.2485338776182214,0,1.5,NA,NA,NA,36.2,46.5,10.3,9.3,0,1.5
Manta Tow (LTMP),North Direction Reef (14-143),NORTH DIRECTION ISLAND,14-143,CL,Northern,_,9,2024,2023,2023-11-17,0.5143336954687308,0.5837507562816058,0.06941706081287502,0.10619067753444181,0.2218962304846685,0,1.505,NA,NA,NA,51.4,58.4,6.9,10.6,0,1.5
Benthic Photo (LTMP),U/N Reef (19-131a),REEF 19-131,19-131a,WH,Southern,_,9,2017,2016,2017-02-27,0.45716475102050036,0.5457793727456678,0.08861462172516743,0.08277320874306289,0.17838816628866638,0,1.483333333,NA,NA,NA,45.7,54.6,8.9,8.3,0,1.48
Benthic Photo (LTMP),Snake Reef (14-087),SNAKE REEF,14-087,CL,Northern,_,9,2024,2023,2024-04-30,0.2135346842720574,0.26604015820313404,0.05250547393107663,0.04228577435051584,0.18814215600904394,0,1.46,b,NA,DHW 7.58 19% bl,21.4,26.6,5.3,4.2,0,1.46
Manta Tow (LTMP),MacGillivray Reef (14-114),MACGILLIVRAY REEF,14-114,CL,Northern,_,9,2003,2002,2002-07-24,0.18073980487948743,0.2473142566027345,0.06657445172324708,0.03960146570952387,0.18974144104941915,0,1.455,NA,NA,NA,18.1,24.7,6.7,4,0,1.46
Manta Tow (LTMP),Snake Reef (14-087),SNAKE REEF,14-087,CL,Northern,_,9,2024,2023,2023-10-10,0.24745870642865467,0.29321535546036537,0.0457566490317107,0.030226334508975154,0.11449845300400163,0,1.46,b,NA,DHW 7.58 19% bl,24.7,29.3,4.6,3,0,1.46
Benthic Photo (LTMP),U/N Reef (19-138),REEF 19-138,19-138,WH,Southern,_,9,2017,2016,2017-03-06,0.41936479509367314,0.49843554837857673,0.0790707532849036,0.05348220037497407,0.11992779203115662,0,1.435,NA,NA,NA,41.9,49.8,7.9,5.3,0,1.44
Manta Tow (LTMP),U/N Reef (19-138),REEF 19-138,19-138,WH,Southern,_,9,2017,2016,2017-03-06,0.31298391441224016,0.3677573946190468,0.05477348020680661,9.041583257155469e-4,0.0024579322308708974,0,1.435,NA,NA,NA,31.3,36.8,5.5,0.1,0,1.44
Benthic Photo (LTMP),Lady Musgrave Reef (23-082a),LADY MUSGRAVE ISLAND,23-082a,CB,Southern,_,9,2024,2023,2023-09-29,0.5791413256264978,0.6333792303847722,0.05423790475827439,0.05178003926455049,0.08887763672480875,0,1.42,NA,NA,NA,57.9,63.3,5.4,5.2,0,1.42
Benthic Photo (LTMP),Linnet Reef (14-126),LINNET REEF,14-126,CL,Northern,_,9,1999,1998,1998-10-15,0.44032457863175106,0.4557232918884359,0.015398713256684848,0.03439498129301134,0.081441334691769,0,1.415,NA,NA,NA,44,45.6,1.5,3.4,0,1.42
Manta Tow (LTMP),Lady Musgrave Reef (23-082a),LADY MUSGRAVE ISLAND,23-082a,CB,Southern,_,9,2024,2023,2023-09-29,0.5611650526990862,0.6318089437365313,0.07064389103744506,0.0637034745519229,0.11193614892366911,0,1.42,NA,NA,NA,56.1,63.2,7.1,6.4,0,1.42
Manta Tow (LTMP),Linnet Reef (14-126),LINNET REEF,14-126,CL,Northern,_,9,1999,1998,1998-10-15,0.29473783761522593,0.34961434734645097,0.05487650973122504,0.04987352648126299,0.16583557342759137,0,1.415,NA,NA,NA,29.5,35,5.5,5,0,1.42
Benthic Photo (MMP),Stingaree Reefs (17-053),DUNK ISLAND,17-053,IN,Central,North,2,2021,2021,2021-06-18,0.3211798064270134,0.40895455307173145,0.08777474664471807,0.08626158073294622,0.2664919788331477,0,1.393333333,NA,NA,NA,32.1,40.9,8.8,8.6,0,1.39
Benthic Photo (MMP),Stingaree Reefs (17-053),DUNK ISLAND,17-053,IN,Central,South,2,2021,2021,2021-06-09,0.2240744293685257,0.2954679721550598,0.07139354278653412,0.06499677718372672,0.2807985554823629,0,1.393333333,NA,NA,NA,22.4,29.5,7.1,6.5,0,1.39
Benthic Photo (MMP),Stingaree Reefs (17-053),DUNK ISLAND,17-053,IN,Central,North,5,2021,2021,2021-07-18,0.23141243605240658,0.2929492735796983,0.06153683752729172,0.05542957802199648,0.23238994118448875,0,1.393333333,NA,NA,NA,23.1,29.3,6.2,5.5,0,1.39
Benthic Photo (MMP),Stingaree Reefs (17-053),DUNK ISLAND,17-053,IN,Central,South,5,2021,2021,2021-06-09,0.3216704705634351,0.3584809849908703,0.03681051442743516,0.035327166083688216,0.10898272370440211,0,1.393333333,NA,NA,NA,32.2,35.8,3.7,3.5,0,1.39
Manta Tow (LTMP),Lizard Island Reef (North West) (14-116a),LIZARD ISLES,14-116a,CL,Northern,_,9,2024,2023,2023-11-20,0.18970884700098545,0.2133297856632696,0.023620938662284152,0.00178779061610497,0.00841147000482538,0,1.3925,b,NA,need to investigate drop. Not bleaching- erroneous photo transect data bleaching,19,21.3,2.4,0.2,0,1.39
Manta Tow (LTMP),Martin Reef (14-123),MARTIN REEF,14-123,CL,Northern,_,9,1999,1998,1998-10-19,0.19902088277439403,0.2561910938262319,0.057170211051837866,0.04091033748517177,0.18915384880871663,0,1.39,NA,NA,NA,19.9,25.6,5.7,4.1,0,1.39
Benthic Photo (LTMP),Small Lagoon Reef (21-572),SMALL LAGOON REEF,21-572,SW,Southern,_,9,2018,2017,2018-01-19,0.47855907796954356,0.529814252588161,0.051255174618617394,0.0938428742601134,0.21475748507643155,0,1.33,NA,NA,NA,47.9,53,5.1,9.4,0,1.33
Manta Tow (LTMP),Small Lagoon Reef (21-572),SMALL LAGOON REEF,21-572,SW,Southern,_,9,2018,2017,2018-01-18,0.2803916846170439,0.39996308492614335,0.11957140030909946,0.06520533466741336,0.19420351314948675,0,1.33,NA,NA,NA,28,40,12,6.5,0,1.33
Benthic Photo (LTMP),Pandora Reef (18-051),PANDORA REEF,18-051,TO,Central,North,9,2003,2002,2003-03-21,0.3783111768004974,0.3893673871996925,0.011056210399195077,0.0083207989438858,0.021779539981952277,0,1.32,NA,NA,NA,37.8,38.9,1.1,0.8,0,1.32
Manta Tow (LTMP),Davies Reef (18-096),DAVIES REEF,18-096,TO,Central,_,9,2023,2023,2023-05-05,0.5292420727778431,0.49040533998214814,-0.03883673279569494,0.004913028018260719,0.010098881107550608,0,1.26,b,NA,NA,52.9,49,-3.9,0.5,0,1.26
Manta Tow (LTMP),Pearson Reef (11-211),PEARSON REEF,11-211,CG,Northern,_,9,2024,2023,2023-11-30,0.22590760344905939,0.4071816291112013,0.18127402566214193,0.15335269366446808,0.6017868159109557,0,1.26,NA,NA,NA,22.6,40.7,18.1,15.3,0,1.26
Manta Tow (LTMP),North Direction Reef (14-143),NORTH DIRECTION ISLAND,14-143,CL,Northern,_,9,1999,1998,1998-10-20,0.15023308691058856,0.274430557877155,0.12419747096656641,0.098918297724962,0.5604046859955922,0,1.255,NA,NA,NA,15,27.4,12.4,9.9,0,1.25
Manta Tow (LTMP),Linnet Reef (14-126),LINNET REEF,14-126,CL,Northern,_,9,2024,2023,2024-01-23,0.2957950711245892,0.4278475351183221,0.13205246399373288,0.12719498224468503,0.421660552954005,0,1.23,m,NA,NA,29.6,42.8,13.2,12.7,0,1.23
Benthic Photo (LTMP),Davies Reef (18-096),DAVIES REEF,18-096,TO,Central,_,9,1999,1998,1999-04-16,0.4027800995226544,0.40443257146622535,0.0016524719435709323,0.008946235191535978,0.022563791921792593,0,1.19,NA,NA,NA,40.3,40.4,0.2,0.9,0,1.19
Manta Tow (LTMP),U/N Reef (21-591),REEF 21-591,21-591,PO,Southern,_,9,2024,2023,2024-03-19,0.297120279033353,0.3794207532763258,0.08230047424297282,0.08292173553196985,0.2787294430774403,0,1.14,b,NA,DHW 8.45,29.7,37.9,8.2,8.3,0,1.14
Benthic Photo (LTMP),Wreck Island Reef (23-051),WRECK ISLAND,23-051,CB,Southern,_,9,2024,2023,2023-09-27,0.586170210958874,0.6697295842357892,0.0835593732769152,0.0909376775865757,0.15684537252706932,0,1.12,NA,NA,NA,58.6,67,8.4,9.1,0,1.12
Manta Tow (LTMP),MacGillivray Reef (14-114),MACGILLIVRAY REEF,14-114,CL,Northern,_,9,1999,1998,1998-10-17,0.17188808027644992,0.315432115548715,0.14354403527226506,0.116293041428678,0.5810611542997804,0,1.125,NA,NA,NA,17.2,31.5,14.4,11.6,0,1.12
Manta Tow (LTMP),Wreck Island Reef (23-051),WRECK ISLAND,23-051,CB,Southern,_,9,2024,2023,2023-09-27,0.5558434706092702,0.5789666427911073,0.023123172181837126,0.02274098397688311,0.040811085450149415,0,1.12,NA,NA,NA,55.6,57.9,2.3,2.3,0,1.12
Benthic Photo (MMP),Snapper Reef (16-006),SNAPPER ISLAND,16-006,CA,Central,North,2,2021,2021,2021-06-15,0.08856604734092528,0.12052312325736647,0.03195707591644119,0.0014304283723466649,0.011911035668873932,0,1.095,NA,NA,NA,8.9,12.1,3.2,0.1,0,1.09
Benthic Photo (MMP),Snapper Reef (16-006),SNAPPER ISLAND,16-006,CA,Central,South,5,2021,2021,2021-06-23,0.4809615546452403,0.5369566466702401,0.055995092024999804,0.04074548754984306,0.08194805527278352,0,1.095,NA,NA,NA,48.1,53.7,5.6,4.1,0,1.09
Benthic Photo (MMP),Lady Elliot Reef (18-050),LADY ELLIOT REEF,18-050,TO,Central,_,2,2023,2023,2023-05-27,0.2439418265965528,0.28260863470467995,0.03866680810812714,0.010075879540701722,0.036836098604210686,0,1.05,NA,NA,NA,24.4,28.3,3.9,1,0,1.05
Benthic Photo (MMP),Lady Elliot Reef (18-050),LADY ELLIOT REEF,18-050,TO,Central,_,5,2023,2023,2023-05-27,0.42889018050051153,0.47792090971010104,0.04903072920958951,0.05854357307936499,0.1392643417663362,0,1.05,NA,NA,NA,42.9,47.8,4.9,5.9,0,1.05
Manta Tow (LTMP),U/N Reef (11-049),REEF 11-049,11-049,CG,Northern,_,9,2024,2023,2023-11-28,0.17383394968628782,0.2584622365258491,0.08462828683956128,0.052599345922132654,0.2542715407709171,0,1.025,NA,NA,NA,17.4,25.8,8.5,5.3,0,1.02
Manta Tow (LTMP),Credlin Reefs (East) (20-287),CREDLIN REEF EAST,20-287,PO,Southern,_,9,2024,2023,2024-03-25,0.129736035321844,0.35058914094719495,0.22085310562535096,0.17897068017602363,1.0367991892435713,0,0.9825,b,NA,DHW 8.1 to 8.2,13,35.1,22.1,17.9,0,0.98
Benthic Photo (LTMP),Broomfield Reef (23-048),BROOMFIELD REEF,23-048,CB,Southern,_,9,2024,2023,2023-09-28,0.5268282473039908,0.5750808079045714,0.048252560600580585,0.04134202209492513,0.07731255557295943,0,0.97,NA,NA,NA,52.7,57.5,4.8,4.1,0,0.97
Benthic Photo (MMP),Humpy (Bur-ye-Bur-ye) Reef (23-016),HUMPY ISLAND AND HALFWAY ISLAND,23-016,CB,Southern,_,2,2018,2018,2018-05-03,0.1630384146475774,0.21031957156152492,0.04728115691394752,0.032341454761204244,0.18070060932245935,0,0.97,NA,NA,NA,16.3,21,4.7,3.2,0,0.97
Benthic Photo (MMP),Pelican Island Reef (23-017),PELICAN ISLAND,23-017,CB,Southern,_,2,2023,2023,2023-05-20,0.04022424220219058,0.06792091059527568,0.0276966683930851,0.003203127561046338,0.0487406515125134,0,0.97,NA,NA,NA,4,6.8,2.8,0.3,0,0.97
Manta Tow (LTMP),Broomfield Reef (23-048),BROOMFIELD REEF,23-048,CB,Southern,_,9,2024,2023,2023-09-28,0.5755172728615985,0.581105916624201,0.005588643762602485,0.010610384561894106,0.018565997399149076,0,0.97,NA,NA,NA,57.6,58.1,0.6,1.1,0,0.97
Benthic Photo (LTMP),U/N Reef (22-084),REEF 22-084,22-084,SW,Southern,_,9,2018,2017,2018-01-26,0.466889509354925,0.461716679753272,-0.005172829601652995,0.013265410642732546,0.029514680577017147,0,0.96,NA,NA,NA,46.7,46.2,-0.5,1.3,0,0.96
Manta Tow (LTMP),U/N Reef (22-084),REEF 22-084,22-084,SW,Southern,_,9,2018,2017,2017-10-24,0.35839515068132244,0.5215636431682587,0.1631684924869362,0.13625897699903583,0.35272412924814855,0,0.96,NA,NA,NA,35.8,52.2,16.3,13.6,0,0.96
Manta Tow (LTMP),Green Island Reef (16-049),GREEN ISLAND,16-049,CA,Central,_,9,2024,2023,2023-09-05,0.17582358021674122,0.2656522811676246,0.08982870095088341,0.07272314486145057,0.3749985497106311,0,0.95,NA,NA,NA,17.6,26.6,9,7.3,0,0.95
Benthic Photo (LTMP),U/N Reef (21-529),REEF 21-529,21-529,SW,Southern,_,9,1999,1998,1998-12-12,0.4251587722860664,0.4822837956988047,0.057125023412738285,0.035633232083148586,0.07960055225964725,0,0.91,NA,NA,NA,42.5,48.2,5.7,3.6,0,0.91
Manta Tow (LTMP),U/N Reef (21-529),REEF 21-529,21-529,SW,Southern,_,9,1999,1998,1998-12-13,0.2806636717303373,0.3838484629422491,0.10318479121191182,0.06160673023992804,0.19059027349250954,0,0.91,NA,NA,NA,28.1,38.4,10.3,6.2,0,0.91
Benthic Photo (LTMP),Havannah Reef (18-065),HAVANNAH ISLAND,18-065,TO,Central,North,9,2023,2023,2023-05-09,0.10799117283240971,0.1842318417004947,0.07624066886808499,0.03798125702668583,0.257936205216586,0,0.86,b,NA,NA,10.8,18.4,7.6,3.8,0,0.86
Benthic Photo (LTMP),Chicken Reef (18-086),CHICKEN REEF,18-086,TO,Central,_,9,2023,2023,2023-05-07,0.46818137082008193,0.48222970643224033,0.014048335612158402,0.05175636810597192,0.1199526448302471,0,0.846666667,b,NA,"51% bleaching on scuba in 2022, DHW 5",46.8,48.2,1.4,5.2,0,0.85
Benthic Photo (LTMP),U/N Reef (20-104),REEF 20-104,20-104,WH,Southern,_,9,2017,2016,2017-02-18,0.48937499535900575,0.5670226223201946,0.07764762696118888,0.07079491237957983,0.14237925796218204,0,0.85,NA,NA,NA,48.9,56.7,7.8,7.1,0,0.85
Benthic Photo (LTMP),Knife Reef (18-081),KNIFE REEF,18-081,TO,Central,_,9,2023,2023,2023-05-08,0.45367542122249976,0.44284851257291497,-0.010826908649584799,0.11080419708580969,0.33270106088959733,0,0.81,b,NA,DHW,45.4,44.3,-1.1,11.1,0,0.81
Manta Tow (LTMP),Pompey Reef (No 1) (20-351a),POMPEY REEF NO.1,20-351a,PO,Southern,_,9,2024,2023,2024-03-23,0.338018215530854,0.39403716523982174,0.05601894970896776,0.03552380941054526,0.09881081977776257,0,0.813333333,b,NA,DHW 8.65,33.8,39.4,5.6,3.6,0,0.81
Manta Tow (LTMP),Pompey Reef (No 2) (20-351b),POMPEY REEF NO.2,20-351b,PO,Southern,_,9,2024,2023,2024-03-22,0.17516602399700573,0.24979788892199734,0.0746318649249916,0.04586613683831003,0.22381176353569565,0,0.81,b,NA,DHW 8.63,17.5,25,7.5,4.6,0,0.81
Manta Tow (LTMP),Hastings Reef (16-057),HASTINGS REEF,16-057,CA,Central,_,9,2024,2023,2023-09-04,0.25293971663094555,0.2675786329407455,0.014638916309799965,0.0013629174586354768,0.0051004390074008334,0,0.8,NA,NA,NA,25.3,26.8,1.5,0.1,0,0.8
Benthic Photo (MMP),Jessie-Kent Reef (17-043a),NORTH BARNARD ISLANDS,17-043a,IN,Central,_,5,2021,2021,2021-06-08,0.4849757876475668,0.46160720635675023,-0.023368581290816592,0.0166733158196212,0.037389658362897975,0,0.79,NA,NA,NA,48.5,46.2,-2.3,1.7,0,0.79
Manta Tow (LTMP),McSweeney Reef (11-016),MCSWEENEY REEF,11-016,CG,Northern,_,9,2024,2023,2023-11-26,0.13351880144784073,0.20078260575299658,0.06726380430515586,0.03406602901344981,0.20311664878750893,0,0.775,NA,NA,NA,13.4,20.1,6.7,3.4,0,0.78
Benthic Photo (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,1999,1998,1998-10-09,0.5097929492319645,0.5896224517656051,0.07982950253364063,0.10841044383785946,0.22481904650973272,0,0.7575,NA,NA,NA,51,59,8,10.8,0,0.76
Benthic Photo (LTMP),Yonge Reef (14-138),YONGE REEF,14-138,CL,Northern,_,9,1999,1998,1998-10-10,0.43059935190938875,0.5445895938495561,0.11399024194016733,0.08340940065499211,0.18046944002180393,0,0.76,NA,NA,NA,43.1,54.5,11.4,8.3,0,0.76
Manta Tow (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,1999,1998,1998-10-09,0.25485542809129613,0.3991883251210788,0.1443328970297827,0.1112341881785216,0.3849544753208861,0,0.7575,NA,NA,NA,25.5,39.9,14.4,11.1,0,0.76
Manta Tow (LTMP),Thetford Reef (16-068),THETFORD REEF,16-068,CA,Central,_,9,2024,2023,2023-09-07,0.2676533314474005,0.2945187715384348,0.02686544009103431,0.015920387666067223,0.05694019917273427,0,0.746666667,NA,NA,NA,26.8,29.5,2.7,1.6,0,0.75
Manta Tow (LTMP),Monsoon Reef (11-029),MONSOON REEF,11-029,CG,Northern,_,9,2024,2023,2023-11-25,0.21429891857936337,0.26942545357913866,0.055126534999775295,0.026077712340493536,0.10672377083700736,0,0.69,NA,NA,NA,21.4,26.9,5.5,2.6,0,0.69
Manta Tow (LTMP),Ben Reef (20-113),BEN REEF,20-113,PO,Southern,_,9,2003,2002,2002-11-29,0.4646241208289734,0.6073138651476396,0.1426897443186662,0.07585371957990288,0.14245896187971718,0,0.67,NA,NA,NA,46.5,60.7,14.3,7.6,0,0.67
Benthic Photo (LTMP),Myrmidon Reef (18-034),MYRMIDON REEF,18-034,TO,Central,_,9,1999,1998,1999-04-26,0.33989539316265066,0.38540062418650883,0.04550523102385817,0.026340750792553963,0.07315658516530547,0,0.65,b,NA,1998 bleaching event,34,38.5,4.6,2.6,0,0.65
Manta Tow (LTMP),Middle Banks (11-222a),MIDDLE BANKS 2,11-222a,CG,Northern,_,9,2024,2023,2023-11-30,0.6810591763887656,0.7508250170616376,0.06976584067287206,0.13758154255011312,0.22398535476428869,0,0.645714286,NA,NA,NA,68.1,75.1,7,13.8,0,0.65
Manta Tow (LTMP),Middle Banks (11-222a),MIDDLE BANKS 3,11-222a,CG,Northern,_,9,2024,2023,2023-11-30,0.49768895292630216,0.5926714991296673,0.09498254620336516,0.11542805630092032,0.24135836681456324,0,0.645714286,NA,NA,NA,49.8,59.3,9.5,11.5,0,0.65
Manta Tow (LTMP),U/N Reef (21-060),REEF 21-060,21-060,PO,Southern,_,9,2024,2023,2024-03-20,0.34505928743386155,0.4183772154643925,0.07331792803053094,0.04556337755710995,0.12188788358447844,0,0.65,b,NA,DHW 8.99,34.5,41.8,7.3,4.6,0,0.65
Benthic Photo (LTMP),Carter Reef (14-137),CARTER REEF,14-137,CL,Northern,_,9,1999,1998,1998-10-11,0.5561636587848272,0.6498602776963439,0.0936966189115167,0.12153901796523944,0.22961295381746305,0,0.62,NA,NA,NA,55.6,65,9.4,12.2,0,0.62
Manta Tow (LTMP),Carter Reef (14-137),CARTER REEF,14-137,CL,Northern,_,9,1999,1998,1998-10-11,0.19987773450020682,0.27758158187230897,0.07770384737210215,0.041530265104542996,0.17519525168986635,0,0.62,NA,NA,NA,20,27.8,7.8,4.2,0,0.62
Benthic Photo (LTMP),Low Islands Reef (16-028),LOW ISLES,16-028,CA,Central,_,9,2024,2023,2023-09-06,0.3487961132973414,0.37695421002497653,0.02815809672763514,0.014523157806552334,0.039961246343429756,0,0.61,NA,NA,NA,34.9,37.7,2.8,1.5,0,0.61
Manta Tow (LTMP),Low Islands Reef (16-028),LOW ISLES,16-028,CA,Central,_,9,2024,2023,2023-09-06,0.39579560633553584,0.5110399637147486,0.11524435737921274,0.10394456982680517,0.2547065499478456,0,0.61,NA,NA,NA,39.6,51.1,11.5,10.4,0,0.61
Benthic Photo (MMP),Orpheus (Goolboddi) Island Reef (No 5) (18-049e),ORPHEUS ISLAND EAST,18-049e,TO,Central,East,2,2021,2021,2021-05-14,0.3991387416864712,0.43150280869410357,0.03236406700763239,0.022063980492184703,0.053757049713947,0,0.585,NA,NA,NA,39.9,43.2,3.2,2.2,0,0.58
Benthic Photo (MMP),Orpheus (Goolboddi) Island Reef (No 5) (18-049e),ORPHEUS ISLAND EAST,18-049e,TO,Central,East,5,2021,2021,2021-05-14,0.45905513460182207,0.49570789366238077,0.036652759060558704,0.03070289443647904,0.06588533274853438,0,0.585,NA,NA,NA,45.9,49.6,3.7,3.1,0,0.58
Benthic Photo (LTMP),Mackay Reefs (15-024),MACKAY REEF,15-024,CL,Northern,_,9,2024,2023,2023-08-29,0.20380125283880038,0.24202255587051924,0.03822130303171886,0.01752805529141864,0.0777316309107504,0,0.57,NA,NA,NA,20.4,24.2,3.8,1.8,0,0.57
Manta Tow (LTMP),Mackay Reefs (15-024),MACKAY REEF,15-024,CL,Northern,_,9,2024,2023,2023-08-29,0.30142066814247426,0.4251201626271228,0.12369949448464856,0.12259276181718333,0.40389355784701475,0,0.57,NA,NA,NA,30.1,42.5,12.4,12.3,0,0.57
Benthic Photo (LTMP),Hayman Island Reef (20-014),HAYMAN ISLAND,20-014,WH,Southern,_,9,1999,1998,1999-03-12,0.3693584156486455,0.3993790078858488,0.03002059223720327,0.020411435894594415,0.05371888918737576,0,0.526666667,NA,NA,NA,36.9,39.9,3,2,0,0.53
Benthic Photo (LTMP),Mast Head Reef (23-069),MASTHEAD ISLAND,23-069,CB,Southern,_,9,2024,2023,2023-09-24,0.29329353423901156,0.4000561441690104,0.10676260992999886,0.13013051712958798,0.4803182281115573,0,0.53,NA,NA,NA,29.3,40,10.7,13,0,0.53
Manta Tow (LTMP),Hayman Island Reef (20-014),HAYMAN ISLAND,20-014,WH,Southern,_,9,1999,1998,1999-03-14,0.16796993586209732,0.19685323076985503,0.028883294907757706,0.006744541215144506,0.03529165121093922,0,0.526666667,NA,NA,NA,16.8,19.7,2.9,0.7,0,0.53
Manta Tow (LTMP),Mast Head Reef (23-069),MASTHEAD ISLAND,23-069,CB,Southern,_,9,2024,2023,2023-09-30,0.34186870500199484,0.38230377464643,0.04043506964443516,0.08142265752491898,0.26971762361719803,0,0.53,NA,NA,NA,34.2,38.2,4,8.1,0,0.53
Benthic Photo (LTMP),Taylor Reef (17-064),TAYLOR REEF,17-064,IN,Central,_,9,2024,2023,2024-02-06,0.08343089338621762,0.12589356762072712,0.0424626742345095,0.022656831144517005,0.2173593678241064,0,0.49,NA,NA,NA,8.3,12.6,4.2,2.3,0,0.49
Benthic Photo (LTMP),Lady Musgrave Reef (23-082a),LADY MUSGRAVE ISLAND,23-082a,CB,Southern,_,9,2017,2016,2017-01-12,0.46693396595062486,0.652393482418424,0.18545951646779912,0.15695067101149057,0.3161505563283066,0,0.475,NA,NA,NA,46.7,65.2,18.5,15.7,0,0.48
Manta Tow (LTMP),Lady Musgrave Reef (23-082a),LADY MUSGRAVE ISLAND,23-082a,CB,Southern,_,9,2017,2016,2017-01-12,0.31878467976892266,0.39351909581396444,0.07473441604504177,0.020620728086699174,0.05515062344893858,0,0.475,NA,NA,NA,31.9,39.4,7.5,2.1,0,0.48
Benthic Photo (LTMP),Fitzroy Island Reef (No 1) (16-054a),FITZROY ISLAND,16-054a,CA,Central,West(LTMP),9,2024,2023,2023-08-25,0.33385310408675933,0.3761047791048153,0.04225167501805599,0.04369962954968712,0.1310706496525226,0,0.465,b,NA,partial bleaching during bleaching surveys Feb24,33.4,37.6,4.2,4.4,0,0.47
Benthic Photo (MMP),Humpy (Bur-ye-Bur-ye) Reef (23-016),HUMPY ISLAND AND HALFWAY ISLAND,23-016,CB,Southern,_,2,2023,2023,2023-05-19,0.4545586412275473,0.4968734974323577,0.0423148562048104,0.03476019392690228,0.07505764499484478,0,0.46,NA,NA,NA,45.5,49.7,4.2,3.5,0,0.46
Benthic Photo (MMP),Normanby-Mabel Reef (17-012),FRANKLAND ISLANDS,17-012,IN,Central,East,2,2023,2023,2023-07-05,0.6066677491052688,0.67131420681515,0.0646464577098812,0.11503336841864559,0.20641902698402048,0,0.46,NA,NA,NA,60.7,67.1,6.5,11.5,0,0.46
Benthic Photo (MMP),Normanby-Mabel Reef (17-012),FRANKLAND ISLANDS,17-012,IN,Central,East,5,2023,2023,2023-07-05,0.26919120748515984,0.32729433957230986,0.05810313208715001,0.0482960163041692,0.17248680542246844,0,0.46,NA,NA,NA,26.9,32.7,5.8,4.8,0,0.46
Manta Tow (LTMP),Boulder Reef (15-012),BOULDER REEF,15-012,CL,Northern,_,9,1999,1998,1998-10-08,0.1840078185318162,0.2436612604460533,0.059653441914237104,0.04063834406971199,0.19918519346498498,0,0.46,NA,NA,NA,18.4,24.4,6,4.1,0,0.46
Benthic Photo (MMP),Snapper Reef (16-006),SNAPPER ISLAND,16-006,CA,Central,South,2,2023,2023,2023-08-16,0.4224248357836244,0.5029984341764817,0.08057359839285733,0.058233440391569594,0.1306370872623256,0,0.4425,NA,NA,NA,42.2,50.3,8.1,5.8,0,0.44
Benthic Photo (MMP),Snapper Reef (16-006),SNAPPER ISLAND,16-006,CA,Central,North,5,2023,2023,2023-08-16,0.29939087397458974,0.3378998441589269,0.03850897018433713,0.005217219598632285,0.015635275002728117,0,0.4425,NA,NA,NA,29.9,33.8,3.9,0.5,0,0.44
Benthic Photo (MMP),Snapper Reef (16-006),SNAPPER ISLAND,16-006,CA,Central,South,5,2023,2023,2023-08-16,0.5561576131272129,0.5789794313776275,0.022821818250414627,0.01809186954872559,0.03219838056182968,0,0.4425,NA,NA,NA,55.6,57.9,2.3,1.8,0,0.44
Manta Tow (LTMP),Hedley Reef (17-014),HEDLEY REEF,17-014,IN,Central,_,9,2024,2023,2023-09-08,0.16519206661345473,0.21364284302556696,0.048450776412112234,0.035414845006014745,0.1975966110057832,0,0.43,NA,NA,NA,16.5,21.4,4.8,3.5,0,0.43
Benthic Photo (MMP),Shute Reef (20-048),SHUTE ISLAND AND TANCRED ISLAND,20-048,WH,Southern,_,2,2023,2023,2023-06-28,0.43789326640956744,0.491384906704713,0.05349164029514558,0.0553165815951964,0.1265627784427885,0,0.415,NA,NA,NA,43.8,49.1,5.3,5.5,0,0.42
